TransactionID,CustomerID,TransactionDate,TransactionHour,TransactionAmount (INR),CustAccountBalance,tx_zscore,daily_velocity,is_night,if_anomaly,rf_fraud_prob,combined_risk,risk_tier
T194984,C8614424,2016-08-09,20,70000.0,4419.69,0.0,1,0,0,0.9970130890278621,0.5982078534167172,High
T195482,C6614424,2016-08-09,20,50000.0,4419.69,0.0,1,0,0,0.9970001199273454,0.5982000719564072,High
T862044,C5025436,2016-09-08,0,11300.0,7606.01,0.0,1,1,0,0.9969817832424921,0.5981890699454953,High
T858840,C5825419,2016-09-08,0,11300.0,7606.01,0.0,1,1,0,0.9969817832424921,0.5981890699454953,High
T860069,C8725426,2016-09-08,0,11300.0,7606.01,0.0,1,1,0,0.9969817832424921,0.5981890699454953,High
T709085,C1536121,2016-09-03,2,5000.0,9484.08,0.0,1,1,0,0.99697604185607,0.598185625113642,High
T264967,C2229353,2016-08-12,18,110005.7,3719.98,0.0,1,0,0,0.9969707349808413,0.5981824409885048,High
T136445,C6815315,2016-08-05,12,40456.0,10045.38,0.7071067811865476,1,0,0,0.9969691468873386,0.5981814881324031,High
T142559,C6715386,2016-08-05,12,40456.0,10045.38,0.7071067811865475,1,0,0,0.9969691468873386,0.5981814881324031,High
T206452,C2926730,2016-08-08,13,50288.35,5333.52,0.0,1,0,0,0.9969669598541497,0.5981801759124898,High
T104234,C6912819,2016-08-06,9,100000.0,16423.44,0.0,1,0,0,0.9969499662369227,0.5981699797421536,High
T62477,C8523615,2016-08-02,0,10591.0,7981.7,0.0,1,1,0,0.9969428739663747,0.5981657243798248,High
T274833,C3333537,2016-08-12,19,45878.0,11067.58,0.0,1,0,0,0.996942497395723,0.5981654984374338,High
T1033895,C8216384,2016-09-13,1,14148.0,9236.65,0.0,1,1,0,0.996936258364553,0.5981617550187318,High
T930499,C6721361,2016-09-11,15,32500.0,36374.95,0.0,1,0,0,0.9969323398354476,0.5981594039012685,High
T259812,C6784164,2016-08-12,17,50000.0,11024.42,0.0,1,0,0,0.9969279361334471,0.5981567616800683,High
T665684,C5013481,2016-08-31,0,4886.0,5630.6,0.0,1,1,0,0.9969267931480802,0.5981560758888481,High
T133742,C2227679,2016-08-05,9,40578.25,10689.2,0.0,1,0,0,0.9969157097609502,0.5981494258565702,High
T832038,C3234826,2016-09-04,13,35000.0,28061.39,0.0,1,0,0,0.9969002077058978,0.5981401246235387,High
T409730,C1611179,2016-08-18,16,65472.0,3240.06,0.0,1,0,0,0.9968838568143035,0.5981303140885821,High
T449108,C1824857,2016-08-16,21,51343.0,25117.41,0.0,1,0,0,0.9968768837308268,0.598126130238496,High
T243056,C6914476,2016-08-12,0,13013.0,6039.11,0.0,1,1,0,0.9968764275053457,0.5981258565032074,High
T1019954,C7927885,2016-09-13,15,124805.0,195099.3,0.0,1,0,0,0.996873244540128,0.5981239467240768,High
T132571,C6797051,2016-08-05,7,100000.0,12001.76,0.0,1,0,0,0.9968627474037233,0.5981176484422339,High
T497982,C5228079,2016-08-19,0,8533.2,11127.0,0.0,1,1,0,0.9968549504766804,0.5981129702860082,High
T616960,C7225838,2016-08-26,4,11300.0,5788.35,0.0,1,1,0,0.996849467882126,0.5981096807292756,High
T921692,C5913445,2016-09-11,2,2000.0,3458.61,0.0,1,1,0,0.99683832919462,0.598102997516772,High
T36208,C3750019,2016-09-27,0,8780.0,4405.88,0.0,1,1,0,0.9968319631924267,0.598099177915456,High
T354288,C8035839,2016-08-14,18,64900.0,7007.93,0.0,1,0,0,0.9968232936961169,0.5980939762176701,High
T46191,C8536314,2016-08-03,11,40000.0,16591.47,0.7071067811865475,1,0,0,0.996822684820657,0.5980936108923941,High
T487910,C4937737,2016-08-20,18,80700.0,21608.71,0.0,1,0,0,0.996820869336845,0.598092521602107,High
T103758,C2610485,2016-08-01,21,68410.0,15931.2,0.0,1,0,0,0.9968192563602494,0.5980915538161496,High
T971318,C4630123,2016-09-10,1,1511.0,2543.54,0.0,1,1,0,0.9968045276928456,0.5980827166157073,High
T566765,C7928355,2016-08-27,14,100000.0,6832.59,0.0,1,0,0,0.996804258638036,0.5980825551828216,High
T1026265,C2027848,2016-09-13,15,121955.0,195099.3,0.0,1,0,0,0.9967996814379958,0.5980798088627974,High
T1026264,C8127892,2016-09-13,15,121955.0,195099.3,0.0,1,0,0,0.9967996814379958,0.5980798088627974,High
T1024103,C1727861,2016-09-13,15,121955.0,195099.3,0.0,1,0,0,0.9967996814379958,0.5980798088627974,High
T880478,C3034481,2016-09-07,21,95000.0,14845.52,0.0,1,0,0,0.9967970465979353,0.5980782279587612,High
T595321,C2068367,2016-08-25,0,1560.0,2163.28,0.0,1,1,0,0.9967852253043431,0.5980711351826058,High
T172195,C7032890,2016-08-04,20,40000.0,2495.38,0.0,1,0,0,0.9967774763148609,0.5980664857889165,High
T1034665,C5667340,2016-09-13,0,24882.0,13921.44,0.0,1,1,0,0.996773873236978,0.5980643239421868,High
T1033165,C7967389,2016-09-13,0,24882.0,13921.44,0.0,1,1,0,0.996773873236978,0.5980643239421868,High
T111838,C3030963,2016-08-06,10,56724.0,10199.89,0.0,1,0,0,0.9967079465395453,0.5980247679237272,High
T602938,C5529650,2016-08-26,16,34000.0,3262.65,0.7071067811865475,1,0,0,0.9966998861800687,0.5980199317080411,High
T616625,C5640653,2016-08-26,7,53993.0,7694.99,0.7071067811865475,1,0,0,0.9966934096093075,0.5980160457655845,High
T270097,C3863278,2016-08-12,19,51878.0,24738.32,0.0,1,0,0,0.9966903311245757,0.5980141986747454,High
T956352,C5431644,2016-09-10,18,80000.0,75920.52,0.0,1,0,0,0.9966801384173049,0.5980080830503829,High
T465875,C7079167,2016-08-21,18,59560.0,12932.96,0.0,1,0,0,0.9966655519524935,0.5979993311714961,High
T717121,C1534631,2016-09-03,19,50000.0,29098.59,0.0,1,0,0,0.9966461091671264,0.5979876655002758,High
T122488,C2523040,2016-08-06,17,37989.0,10414.94,0.0,1,0,0,0.9966229712825452,0.5979737827695271,High
T297037,C8218666,2016-08-10,0,331.0,90.92,0.0,1,1,0,0.9966224104641977,0.5979734462785187,High
T1048064,C1932962,2016-09-18,8,82302.47,116004.1,0.7071067811865476,1,0,0,0.9966173389371605,0.5979704033622963,High
T297302,C4931735,2016-08-10,0,606.9,148.83,0.0,1,1,0,0.9966171265342553,0.5979702759205532,High
T352578,C8633553,2016-08-14,15,44005.15,13155.14,0.0,1,0,0,0.9966149772149644,0.5979689863289787,High
T31861,C8440948,2016-09-25,19,39272.0,14217.04,0.7071067811865476,1,0,0,0.9966131628477249,0.5979678977086349,High
T466684,C7179164,2016-08-21,18,50000.0,12932.96,0.0,1,0,0,0.9966086999559768,0.5979652199735861,High
T298692,C8387766,2016-08-11,21,34254.05,3735.48,0.0,1,0,0,0.9966068862756291,0.5979641317653774,High
T1038675,C6836340,2016-09-18,17,452400.0,23225.27,0.0,1,0,0,0.9966060351499881,0.5979636210899929,High
T160974,C8855416,2016-08-04,15,70300.0,4018.18,0.0,1,0,0,0.9966056936647535,0.5979634161988521,High
T1023410,C6727889,2016-09-13,15,121955.0,195099.3,0.7071067811865476,1,0,0,0.9965951204876228,0.5979570722925737,High
T660333,C4211739,2016-08-31,0,222.0,247.83,-0.7071067811865476,1,1,0,0.9965925980968648,0.5979555588581189,High
T971541,C6442320,2016-09-10,0,1575.0,3083.62,0.0,1,1,0,0.9965855637638559,0.5979513382583135,High
T894802,C6336361,2016-09-07,13,36789.0,19763.87,0.7071067811865476,1,0,0,0.9965846003952472,0.5979507602371483,High
T477708,C8579114,2016-08-21,18,45000.0,12932.96,0.0,1,0,0,0.9965815956338653,0.5979489573803192,High
T325033,C3317079,2016-08-15,4,11300.0,8307.9,0.0,1,1,0,0.9965814150609471,0.5979488490365682,High
T326883,C7917041,2016-08-15,4,11300.0,8307.9,0.0,1,1,0,0.9965814150609471,0.5979488490365682,High
T785902,C5839920,2016-09-06,0,183.44,215.44,0.0,1,1,0,0.9965746543434968,0.597944792606098,High
T690149,C4599869,2016-08-30,0,920.0,216.22,0.0,1,1,0,0.9965742759285805,0.5979445655571483,High
T716707,C4820527,2016-09-03,19,60000.0,14982.53,0.0,1,0,0,0.9965628620911273,0.5979377172546764,High
T44319,C3113676,2016-08-03,0,420.0,117.07,0.0,1,1,0,0.9965565012231915,0.5979339007339148,High
T359108,C2032553,2016-08-14,18,40000.0,25029.68,0.0,1,0,0,0.9965514288513475,0.5979308573108085,High
T840223,C7436838,2016-09-09,17,107000.0,17755.76,0.7071067811865475,1,0,0,0.9965514056981838,0.5979308434189102,High
T790982,C2934565,2016-09-06,2,5000.0,7142.34,0.0,1,1,0,0.9965452840314604,0.5979271704188762,High
T418730,C1924576,2016-08-17,0,899.0,653.85,0.7071067811865475,1,1,0,0.9965429503332043,0.5979257701999225,High
T126311,C5915739,2016-08-05,0,299.0,460.96,0.0,1,1,0,0.996535938733418,0.5979215632400507,High
T769379,C7228349,2016-09-01,0,250.0,372.12,0.0,1,1,0,0.9965356982441733,0.597921418946504,High
T720914,C8815212,2016-09-03,20,43896.0,28165.57,0.0,1,0,0,0.9965336764487722,0.5979202058692633,High
T717493,C7115282,2016-09-03,20,43896.0,28165.57,0.0,1,0,0,0.9965336764487722,0.5979202058692633,High
T900917,C3116126,2016-09-07,0,99.0,165.22,0.0,1,1,0,0.9965311983400192,0.5979187190040115,High
T592059,C3127171,2016-08-25,4,190.0,166.29,-0.7071067811865476,1,1,0,0.9965309973481976,0.5979185984089186,High
T1033648,C8623987,2016-09-13,2,945.0,214.86,0.0,1,1,0,0.9965205619942551,0.597912337196553,High
T676103,C2125952,2016-08-28,0,274.22,457.04,0.0,1,1,0,0.9965105260026235,0.597906315601574,High
T860233,C3941568,2016-09-08,1,614.0,487.83,-0.7071067811865476,1,1,0,0.996507668885843,0.5979046013315058,High
T165995,C6055414,2016-08-04,15,40000.0,4018.18,0.0,1,0,0,0.9965033350822307,0.5979020010493383,High
T987631,C2714266,2016-09-14,2,509.0,348.13,0.0,1,1,0,0.9964903301671317,0.597894198100279,High
T141122,C7515334,2016-08-05,13,40456.0,10045.38,1.1546039621453354,1,0,0,0.9964877971075007,0.5978926782645004,High
T985551,C3680264,2016-09-15,0,2469.0,770.97,0.0,1,1,0,0.9964784877485844,0.5978870926491506,High
T296669,C3533678,2016-08-11,20,50000.0,22395.58,0.0,1,0,0,0.996474916025371,0.5978849496152225,High
T515090,C6410868,2016-08-24,4,149.0,42.33,0.0,1,1,0,0.9964748203060437,0.5978848921836262,High
T1033365,C8142458,2016-09-13,0,75.0,148.5,-0.7071067811865475,1,1,0,0.9964737129181022,0.5978842277508613,High
T174956,C7514241,2016-08-09,3,1092.0,348.13,0.0,1,1,0,0.9964734025120426,0.5978840415072255,High
T201810,C4510886,2016-08-08,1,280.0,317.74,-0.7071067811865475,1,1,0,0.996471267687024,0.5978827606122143,High
T542875,C7121834,2016-08-23,0,251.0,253.67,0.0,1,1,0,0.9964635525248352,0.5978781315149011,High
T984961,C8225922,2016-09-15,0,640.0,655.61,0.7071067811865475,1,1,0,0.9964593292629251,0.5978755975577551,High
T914406,C1142859,2016-09-12,0,100.0,98.33,0.0,1,1,0,0.9964591472973391,0.5978754883784034,High
T331707,C4242890,2016-08-15,20,49999.0,27124.55,0.7071067811865476,1,0,0,0.9964554533107531,0.5978732719864519,High
T511987,C4235863,2016-08-19,14,99000.0,5331.86,0.0,1,0,0,0.9964547539330849,0.5978728523598509,High
T294697,C2336517,2016-08-10,0,109.0,190.17,-0.4590120856045328,1,1,0,0.996444292696625,0.597866575617975,High
T506148,C5535812,2016-08-19,14,106500.0,5331.86,0.0,1,0,0,0.9964427934644042,0.5978656760786425,High
T900710,C5035111,2016-09-07,3,42.0,79.48,0.0,1,1,0,0.9964426407507604,0.5978655844504562,High
T263085,C5320614,2016-08-12,19,56509.0,9250.9,1.154691949750563,1,0,0,0.9964405092818924,0.5978643055691354,High
T224214,C4619638,2016-08-07,11,75000.0,80153.05,0.0,1,0,0,0.9964363777648939,0.5978618266589363,High
T249394,C8517045,2016-08-12,2,50.0,99.77,0.0,1,1,0,0.9964301792183227,0.5978581075309936,High
T143559,C7126336,2016-08-05,14,100000.0,132989.77,0.7071067811865475,1,0,0,0.9964291825625221,0.5978575095375133,High
T140422,C8413774,2016-08-05,14,51403.0,4368.25,0.0,1,0,0,0.9964275235356589,0.5978565141213953,High
T974879,C6027149,2016-09-15,4,190.0,166.29,-0.7071067811865476,1,1,0,0.9964255826096872,0.5978553495658123,High
T775366,C1714244,2016-09-06,18,35000.0,23186.22,0.7071067811865475,1,0,0,0.9964204628294318,0.597852277697659,High
T86801,C8685482,2016-08-01,4,200.0,51.0,0.0,1,1,0,0.9964203152600717,0.597852189156043,High
T253595,C3119618,2016-08-12,2,251.0,187.62,-0.448018348966285,1,1,0,0.9964186699058949,0.5978512019435369,High
T419144,C2139229,2016-08-17,10,74980.0,136095.94,0.0,1,0,0,0.9964134932862869,0.5978480959717721,High
T852109,C3367888,2016-09-09,2,1200.0,996.47,0.0,1,1,0,0.9964035725617388,0.5978421435370432,High
T528974,C6511891,2016-08-24,13,38783.0,69429.94,0.0,1,0,0,0.9963944200838152,0.5978366520502891,High
T62574,C8013124,2016-08-02,2,255.0,460.27,0.0,1,1,0,0.9963899573949353,0.5978339744369612,High
T274859,C8116449,2016-08-11,4,4700.0,1563.53,0.0,1,1,0,0.9963849489203651,0.597830969352219,High
T112775,C4938628,2016-08-06,11,48355.0,10540.8,0.0,1,0,0,0.9963838389493408,0.5978303033696044,High
T940290,C1811961,2016-09-11,19,100000.0,2679.99,0.0,1,0,0,0.9963703450835717,0.597822207050143,High
T333065,C2234937,2016-08-15,18,50000.0,4684.95,0.0,1,0,0,0.9963687798377282,0.5978212679026369,High
T715166,C8920567,2016-09-03,18,75000.0,14982.53,0.0,1,0,0,0.9963655478199442,0.5978193286919665,High
T594753,C2810573,2016-08-27,22,50000.0,41933.14,0.0,1,0,0,0.9963639297874518,0.5978183578724711,High
T1037162,C8338950,2016-09-18,15,50000.0,12583.0,0.0,1,0,0,0.9963597783184313,0.5978158669910587,High
T136868,C6138133,2016-08-05,4,50.0,99.65,0.0,1,1,0,0.9963583848509637,0.5978150309105782,High
T364138,C8737890,2016-08-14,19,40000.0,41005.32,0.0,1,0,0,0.9963552551957207,0.5978131531174323,High
T127395,C3924989,2016-08-05,0,100.0,39.0,0.0,1,1,0,0.9963536981518526,0.5978122188911116,High
T448671,C4449774,2016-08-16,18,50000.0,50003.18,0.0,1,0,0,0.9963485841475728,0.5978091504885437,High
T448361,C5549780,2016-08-16,18,50000.0,50003.18,0.0,1,0,0,0.9963485841475728,0.5978091504885437,High
T730578,C2933866,2016-09-02,15,64138.0,4174.42,0.0,1,0,0,0.9963435677415438,0.5978061406449262,High
T643619,C5728382,2016-08-29,1,207.0,372.12,-0.7071067811865476,1,1,0,0.9963388728614707,0.5978033237168824,High
T418423,C2378641,2016-08-17,1,40.0,51.28,0.0,1,1,0,0.996336082472036,0.5978016494832216,High
T417617,C7878665,2016-08-17,1,40.0,51.28,0.0,1,1,0,0.996336082472036,0.5978016494832216,High
T107024,C6928021,2016-08-06,4,280.0,452.03,0.0,1,1,0,0.9963356210636288,0.5978013726381772,High
T237663,C5238971,2016-08-07,17,45382.0,13295.5,0.0,1,0,0,0.996334286241868,0.5978005717451208,High
T242102,C7438953,2016-08-07,17,45382.0,13295.5,0.0,1,0,0,0.996334286241868,0.5978005717451208,High
T983821,C1121078,2016-09-15,1,998.0,739.48,0.0,1,1,0,0.9963311649297786,0.5977986989578671,High
T780405,C1495214,2016-09-06,16,34000.0,60821.98,0.0,1,0,0,0.9963223997534082,0.5977934398520449,High
T768442,C6150819,2016-09-01,0,955.0,557.52,0.0,1,1,0,0.9963176457637152,0.5977905874582291,High
T180795,C4420020,2016-08-09,3,40.0,65.2,0.0,1,1,0,0.9963168388283993,0.5977901032970395,High
T438851,C2114762,2016-08-16,0,829.0,938.96,0.7071067811865476,1,1,0,0.996312539988416,0.5977875239930496,High
T114178,C2719676,2016-08-06,13,101500.0,80153.05,0.0,1,0,0,0.9963103145556691,0.5977861887334014,High
T42959,C7441879,2016-08-03,4,500.0,824.14,0.0,1,1,0,0.9963077492156153,0.5977846495293692,High
T380266,C3926346,2016-08-13,0,1050.94,1664.03,0.0,1,1,0,0.9962966392282175,0.5977779835369305,High
T912907,C6128150,2016-09-12,0,100.0,118.59,0.0,1,1,0,0.9962892756068048,0.5977735653640829,High
T850666,C7650955,2016-09-09,1,392.0,513.62,0.0,1,1,0,0.9962878204918,0.59777269229508,High
T901105,C7340523,2016-09-07,0,790.0,740.62,0.0,1,1,0,0.9962856007569257,0.5977713604541555,High
T244601,C1282811,2016-08-12,0,1500.0,1355.48,0.0,1,1,0,0.9962762755039122,0.5977657653023473,High
T977860,C1735233,2016-09-15,13,100000.0,81173.51,0.7071067811865475,1,0,0,0.9962737806231374,0.5977642683738824,High
T268180,C4938132,2016-08-12,18,50000.0,24573.41,1.1546961935082902,1,0,0,0.9962692143056258,0.5977615285833754,High
T5001,C5811848,2016-08-11,16,55000.0,22684.26,0.7071067811865475,1,0,0,0.9962691167925298,0.5977614700755178,High
T834561,C1525358,2016-09-09,17,100000.0,157333.33,0.5773502691896258,1,0,0,0.9962672911282345,0.5977603746769407,High
T889,C1631481,2016-10-21,20,100000.0,11614.1,0.0,1,0,0,0.9962656507036018,0.5977593904221611,High
T851613,C7021526,2016-09-09,4,2287.92,1660.57,0.0,1,1,0,0.9962582233156284,0.5977549339893771,High
T465583,C3522691,2016-08-21,17,64990.0,53352.19,0.7071067811865476,1,0,0,0.9962573572849235,0.5977544143709541,High
T88779,C6880564,2016-08-01,3,50.0,77.62,0.0,1,1,0,0.996257050936348,0.5977542305618088,High
T571630,C1558159,2016-08-27,1,176.97,332.42,0.0,1,1,0,0.9962558213730383,0.597753492823823,High
T495505,C4227626,2016-08-19,1,3329.0,2075.36,0.0,1,1,0,0.9962540920356755,0.5977524552214053,High
T814926,C4237463,2016-09-04,19,75500.0,6173.72,0.0,1,0,0,0.9962510247909849,0.5977506148745909,High
T432478,C3110367,2016-08-17,19,48981.0,22745.54,0.0,1,0,0,0.9962491973822646,0.5977495184293588,High
T603216,C5141717,2016-08-25,10,45000.0,26317.05,0.7071067811865475,1,0,0,0.9962483800107128,0.5977490280064277,High
T174260,C6940553,2016-08-04,16,37973.32,25000.01,0.0,1,0,0,0.9962436117650845,0.5977461670590507,High
T41937,C1142833,2016-08-03,3,345.0,523.04,-0.7071067811865476,1,1,0,0.996239656451807,0.5977437938710842,High
T774715,C1314227,2016-09-06,18,35000.0,23186.22,0.0,1,0,0,0.9962287079201703,0.5977372247521021,High
T551979,C1432078,2016-08-22,8,50000.0,5603.39,0.0,1,0,0,0.9962277826869583,0.597736669612175,High
T848089,C5222071,2016-09-09,12,59947.4,24980.97,0.0,1,0,0,0.9962196660263076,0.5977317996157846,High
T913506,C2432963,2016-09-12,0,1631.0,2438.08,0.0,1,1,0,0.9962177753068315,0.5977306651840989,High
T939699,C8849119,2016-09-11,20,111000.0,30355.82,0.0,1,0,0,0.9962153292457542,0.5977291975474525,High
T558,C6631437,2016-10-21,20,50000.0,11614.1,0.0,1,0,0,0.9962148526938891,0.5977289116163335,High
T1446,C4631451,2016-10-21,20,50000.0,11614.1,0.0,1,0,0,0.9962148526938891,0.5977289116163335,High
T53113,C9038188,2016-08-03,18,64422.0,1736.63,0.7071067811865476,1,0,0,0.9962107879630927,0.5977264727778556,High
T990855,C7551639,2016-09-14,10,57084.61,39793.45,0.0,1,0,0,0.9962035269489805,0.5977221161693883,High
T856868,C3841158,2016-09-08,2,50.44,51.19,0.7071067811865475,1,1,0,0.9962026604312357,0.5977215962587414,High
T229140,C3337525,2016-08-07,12,69542.91,55119.81,0.7071067811865475,1,0,0,0.9961893618190355,0.5977136170914212,High
T748028,C3124439,2016-09-01,22,50000.0,8333.33,0.0,1,0,0,0.9961893561823132,0.5977136137093879,High
T550951,C5035082,2016-08-22,0,300.0,556.44,0.0,1,1,0,0.996188772126084,0.5977132632756504,High
T553767,C7035040,2016-08-22,0,300.0,556.44,0.0,1,1,0,0.996188772126084,0.5977132632756504,High
T851425,C4125448,2016-09-09,0,44.0,87.16,0.0,1,1,0,0.9961852642507517,0.597711158550451,High
T18227,C8332822,2016-09-26,14,85620.0,127237.67,0.0,1,0,0,0.9961759209828237,0.5977055525896942,High
T749434,C7122676,2016-09-01,20,75000.0,25024.56,0.7071067811865475,1,0,0,0.9961702842861043,0.5977021705716625,High
T37586,C1625456,2016-09-30,12,286100.12,132790.09,0.7071067811865475,1,0,0,0.9961664487500175,0.5976998692500105,High
T682261,C3623979,2016-08-30,0,560.0,521.05,1.1532892110581394,1,1,0,0.996166246377798,0.5976997478266788,High
T999993,C3216263,2016-09-14,11,61655.55,25282.86,0.7071067811865476,1,0,0,0.9961601820610377,0.5976961092366226,High
T346590,C3018543,2016-08-14,15,46200.0,10407.94,0.0,1,0,0,0.9961594055043059,0.5976956433025835,High
T940266,C1249153,2016-09-11,20,100000.0,30355.82,0.0,1,0,0,0.9961591899989488,0.5976955139993693,High
T988628,C8623988,2016-09-15,1,200.0,214.86,-0.7071067811865475,1,1,0,0.9961548718061456,0.5976929230836874,High
T903206,C1824714,2016-09-07,2,500.0,837.71,0.0,1,1,0,0.9961528290028,0.5976916974016799,High
T41707,C7956670,2016-08-03,3,530.0,895.42,0.0,1,1,0,0.9961525306540551,0.5976915183924331,High
T709758,C4316425,2016-09-03,1,500.0,759.0,0.0,1,1,0,0.9961482580249088,0.5976889548149452,High
T107916,C3626550,2016-08-06,3,1700.0,1683.04,0.0,1,1,0,0.99614214994267,0.597685289965602,High
T174743,C5025858,2016-08-09,2,5000.0,6492.37,0.0,1,1,0,0.9961381600969386,0.5976828960581632,High
T599559,C6916780,2016-08-26,1,1400.0,857.35,0.0,1,1,0,0.9961234167335681,0.5976740500401408,High
T848986,C4026151,2016-09-09,2,497.0,954.19,0.0,1,1,0,0.9961220813241038,0.5976732487944623,High
T587105,C4526852,2016-08-23,16,63899.0,104017.59,1.1545826387698797,1,0,0,0.9961207724018667,0.59767246344112,High
T706335,C3480151,2016-09-03,12,50916.0,21757.96,0.7071067811865475,1,0,0,0.9961199699228903,0.5976719819537342,High
T993427,C1012452,2016-09-14,2,131.0,203.78,0.0,1,1,0,0.9961171251625122,0.5976702750975073,High
T585000,C5468837,2016-08-22,21,111037.12,59752.01,0.0,1,0,0,0.9961165916316571,0.5976699549789942,High
T632088,C2156576,2016-08-29,11,70000.0,28785.09,0.0,1,0,0,0.996112669217607,0.5976676015305642,High
T89790,C8138821,2016-08-01,12,41269.2,79512.79,0.0,1,0,0,0.9961092090988126,0.5976655254592875,High
T90370,C2738854,2016-08-01,12,41269.2,79512.79,0.0,1,0,0,0.9961092090988126,0.5976655254592875,High
T578815,C2851657,2016-08-27,13,101781.0,43113.77,0.0,2,0,0,0.996107431536937,0.5976644589221622,High
T578815,C2851657,2016-08-27,13,101781.0,43113.77,0.0,2,0,0,0.996107431536937,0.5976644589221622,High
T181030,C1223591,2016-08-09,4,2309.7,3869.84,0.0,1,1,0,0.9961062493451955,0.5976637496071173,High
T623383,C4121169,2016-08-25,18,33500.0,2959.65,0.0,1,0,0,0.9961020898282593,0.5976612538969556,High
T543301,C7432237,2016-08-24,17,34588.0,2975.91,1.1543921979548224,1,0,0,0.9961007519434296,0.5976604511660577,High
T258515,C6998574,2016-08-12,12,41148.0,26495.01,0.0,1,0,0,0.9960979811825535,0.5976587887095322,High
T256627,C7598574,2016-08-12,12,41148.0,26495.01,0.0,1,0,0,0.9960979811825535,0.5976587887095322,High
T177963,C6431036,2016-08-09,10,44092.0,24445.21,0.7071067811865476,1,0,0,0.9960970503616337,0.5976582302169802,High
T857985,C8034669,2016-09-08,0,1335.0,1396.71,0.0,1,1,0,0.9960955466149156,0.5976573279689493,High
T1017652,C7234464,2016-09-13,19,43153.0,29402.36,0.7071067811865475,1,0,0,0.9960890875323398,0.5976534525194038,High
T553952,C4438191,2016-08-22,2,180.0,248.56,-0.7071067811865475,1,1,0,0.9960867730329083,0.5976520638197449,High
T515019,C9066187,2016-08-24,4,11279.0,4920.89,0.0,1,1,0,0.9960863495252841,0.5976518097151704,High
T99206,C2633214,2016-08-01,17,71200.0,49019.76,1.0629193093430656,1,0,0,0.996079719886032,0.5976478319316192,High
T680293,C7929016,2016-08-30,2,11860.0,4159.88,0.0,1,1,0,0.9960752871300151,0.5976451722780091,High
T308215,C2721785,2016-08-10,14,80000.0,120043.96,0.7071067811865475,1,0,0,0.9960731228435071,0.5976438737061043,High
T970915,C3597028,2016-09-10,1,335.0,404.24,0.0,1,1,0,0.996070142441856,0.5976420854651135,High
T441648,C7832927,2016-08-16,13,60298.0,61993.69,1.1547005287092882,1,0,0,0.9960630157096756,0.5976378094258054,High
T1033999,C7937935,2016-09-13,9,70000.0,60387.48,0.0,1,0,0,0.9960600457581915,0.5976360274549148,High
T194,C4325361,2016-08-07,9,100000.0,133203.58,1.0954183369710129,1,0,0,0.9960529324227565,0.5976317594536539,High
T2899,C1521954,2016-10-21,16,79500.0,122999.24,1.154695526098361,1,0,0,0.9960527024092566,0.5976316214455539,High
T48311,C4342646,2016-08-03,15,36428.0,2210.8,0.0,1,0,0,0.9960456910853088,0.5976274146511853,High
T346181,C7615575,2016-08-14,1,790.0,1374.02,0.0,1,1,0,0.9960426690386748,0.5976256014232049,High
T679201,C9015546,2016-08-28,1,800.0,1374.02,0.0,1,1,0,0.9960426690386748,0.5976256014232049,High
T89301,C3138819,2016-08-01,11,41269.2,79512.79,0.0,1,0,0,0.9960404183816144,0.5976242510289687,High
T234470,C1827815,2016-08-07,14,50000.0,61065.24,0.0,1,0,0,0.9960370942041243,0.5976222565224746,High
T450278,C2637459,2016-08-16,20,48742.0,40487.62,0.7071067811865476,1,0,0,0.9960367545962419,0.597622052757745,High
T787585,C1627620,2016-09-06,10,90000.0,23826.94,0.7071067811865475,1,0,0,0.9960342282996005,0.5976205369797603,High
T699836,C8840854,2016-08-30,16,32200.0,61569.98,0.0,1,0,0,0.9960288440950124,0.5976173064570074,High
T96793,C8944115,2016-08-01,18,42414.0,2010.72,0.0,1,0,0,0.9960157455726386,0.5976094473435831,High
T666865,C7532069,2016-08-31,1,5990.0,1535.54,0.0,1,1,0,0.9960150961332469,0.5976090576799481,High
T669642,C5218032,2016-08-28,15,60000.0,16093.06,0.0,1,0,0,0.9960124345568903,0.5976074607341342,High
T590231,C3037721,2016-08-27,20,80000.0,21608.71,0.0,1,0,0,0.9960108886077432,0.597606533164646,High
T878214,C2710271,2016-09-08,19,57500.0,93329.3,0.7071067811865475,1,0,0,0.9960108262263969,0.5976064957358381,High
T687788,C2138791,2016-08-30,18,39200.0,2907.3,0.7071067811865475,1,0,0,0.9960093639757577,0.5976056183854546,High
T102315,C2644111,2016-08-01,18,38991.0,2010.72,0.0,1,0,0,0.9960078557669374,0.5976047134601624,High
T1025262,C4536713,2016-09-13,14,95456.0,119397.77,0.0,1,0,0,0.9960020704913553,0.5976012422948132,High
T701642,C5140871,2016-08-30,14,32200.0,61569.98,0.0,1,0,0,0.9959975774248591,0.5975985464549154,High
T433280,C4342847,2016-08-16,0,1678.63,2321.08,0.7071067811865476,1,1,0,0.9959894420786185,0.5975936652471711,High
T376716,C3328572,2016-08-13,13,73999.0,17314.62,0.0,1,0,0,0.9959846516978313,0.5975907910186988,High
T901545,C7738539,2016-09-07,0,1885.0,1565.17,0.9657933327177676,1,1,0,0.9959820011008305,0.5975892006604983,High
T97749,C5344165,2016-08-01,18,37491.0,2010.72,0.0,1,0,0,0.9959794255572543,0.5975876553343525,High
