CustomerID,Recency,Frequency,Monetary,AccountBalance,Age,Gender,source,churn_prob,risk_tier
C5330978,25,1,70.0,3369.5,29.0,M,india,0.9251924433279101,High risk
C3030545,27,1,950.0,297785.62,52.5,M,india,0.9251912651594476,High risk
C7527567,27,1,1000.0,252815.27,51.7,M,india,0.9251912651594476,High risk
C6250723,27,1,931.0,467686.07,46.9,M,india,0.9251912651594476,High risk
C5412467,1,1,701.0,225387.87,33.0,F,india,0.9251894043102028,High risk
C2726478,1,1,700.0,218759.95,33.1,M,india,0.9251894043102028,High risk
C3576925,1,1,985.0,98565.1,33.2,F,india,0.9251892700399302,High risk
C8934273,27,1,710.0,183861.72,38.9,M,india,0.9251885631373954,High risk
C7662573,27,1,774.0,134597.66,39.0,M,india,0.9251885631373954,High risk
C8724263,27,1,824.0,247033.44,39.1,M,india,0.9251885631373954,High risk
C1532834,27,1,750.0,215981.36,34.8,M,india,0.9251885631373954,High risk
C7224617,22,1,29800.0,1322.14,34.4,M,india,0.9251884257602412,High risk
C1653023,25,1,1031.0,170922.36,33.4,M,india,0.925188216626425,High risk
C2112585,27,1,1000.0,905923.61,41.3,M,india,0.9251845266587273,High risk
C1912852,1,1,2156.94,36537.44,,F,india,0.9251778430679365,High risk
C6728222,25,1,2330.0,34264.28,,M,india,0.9251778430679365,High risk
C4125818,30,1,2049.58,35108.24,,M,india,0.9251778430679365,High risk
C8336859,26,1,2973.86,44200.46,,M,india,0.9251778430679365,High risk
C8912862,1,1,2653.14,36537.44,,F,india,0.9251778430679365,High risk
C6839239,26,1,2554.0,45001.57,,M,india,0.9251778430679365,High risk
C6814570,27,1,101.15,9866.39,33.4,M,india,0.9251763942052013,High risk
C7314585,27,1,101.15,9866.39,33.4,M,india,0.9251763942052013,High risk
C3028816,27,1,705.0,375543.65,51.3,M,india,0.9251734941389994,High risk
C1339037,30,2,3242.25,1396.03,53.0,M,india,0.9251726573396811,High risk
C6463116,27,1,270.0,50823.48,35.7,M,india,0.9251694640508168,High risk
C4219037,27,1,194.0,11924.49,29.0,F,india,0.9251679222402758,High risk
C3627645,1,1,405.0,78819.49,23.0,M,india,0.9251671072206397,High risk
C4318680,22,2,541.12,19040.03,26.5,M,india,0.9251660757621075,High risk
C3514179,27,1,5250.0,92763.83,,M,india,0.9251572356933335,High risk
C3122929,26,1,19.0,34860.58,27.8,F,india,0.9251572178846778,High risk
C4517447,29,1,30.0,51433.94,25.0,F,india,0.9251572178846778,High risk
C7310366,29,2,8827.0,1641257.55,26.6,M,india,0.9251560170885254,High risk
C6788611,29,1,70.0,56361.57,22.6,M,india,0.9251554797195102,High risk
C5226971,27,1,153.0,373.16,28.8,M,india,0.9251551213434916,High risk
C1410376,27,3,2724.2,54571.06,26.5,F,india,0.9251542413790335,High risk
C8625147,26,1,767.47,29064.51,20.1,M,india,0.9251526197403005,High risk
C2875559,27,1,200.0,16529.95,37.1,M,india,0.925150097825369,High risk
C7816275,27,1,671.0,53162.39,34.2,M,india,0.9251472779451034,High risk
C7433528,26,1,1000.0,1542637.04,27.1,M,india,0.9251448798444434,High risk
C2820184,22,2,55.0,37966.96,23.5,F,india,0.9251447750221793,High risk
C8632730,27,1,6100.0,1008079.11,41.3,M,india,0.92514462300364,High risk
C8720364,27,1,10000.0,1015916.41,43.2,M,india,0.92514462300364,High risk
C2919866,30,1,305.89,106182.74,24.3,F,india,0.9251403932749388,High risk
C8511589,26,1,291.0,229907.5,24.2,F,india,0.9251403932749388,High risk
C5490480,26,1,250.0,402203.11,24.0,M,india,0.9251403932749388,High risk
C2818389,26,1,246.0,128139.06,24.9,M,india,0.9251403932749388,High risk
C8317679,1,1,483.82,66978.44,36.3,M,india,0.9251333970641816,High risk
C2626681,30,2,1089.0,112360.79,27.4,M,india,0.9251257006435553,High risk
C3418338,25,2,1603.67,5923.31,32.8,M,india,0.9251215859360774,High risk
C3017891,25,1,200.0,23760.65,49.3,M,india,0.9251180464793258,High risk
C1615320,29,3,16404.0,354688.7,27.8,M,india,0.9251169811583809,High risk
C1835612,27,1,382.6,345136.06,26.7,M,india,0.9251149738823747,High risk
C2712141,27,1,355.0,396083.25,25.4,F,india,0.9251149738823747,High risk
C5326875,30,2,40050.0,97419.89,27.1,M,india,0.9251136024915261,High risk
C2526626,27,1,1621.0,1231565.0,45.4,F,india,0.9251123459595411,High risk
C1759913,27,1,2195.0,39019.28,76.6,M,india,0.9251106132666598,High risk
C5355262,25,1,99.0,278565.26,,M,india,0.9251096944038206,High risk
C6242739,27,1,350.0,37647.64,25.9,F,india,0.9251063756995629,High risk
C5538711,27,1,449.0,38131.86,26.5,M,india,0.9251063756995629,High risk
C1727792,27,1,410.0,36291.28,25.2,F,india,0.9251063756995629,High risk
C6527079,25,1,278.0,1645.15,18.7,M,india,0.9251061899103941,High risk
C1360336,25,1,100.0,5485.42,29.2,M,india,0.9251055553949531,High risk
C7325318,1,1,699.0,72118.89,29.6,M,india,0.9251017038216974,High risk
C7518457,27,1,3415.0,340503.09,,M,india,0.9250997308554557,High risk
C3630048,1,1,80.0,96786.84,,M,india,0.9250985276064501,High risk
C3810080,25,1,526.0,11027.18,18.8,M,india,0.9250935609241958,High risk
C4230529,25,1,500.0,9505.04,19.0,M,india,0.9250935609241958,High risk
C7577863,27,1,50.0,6845.78,27.3,M,india,0.9250927357403756,High risk
C6537775,27,1,50.0,8207.87,25.7,M,india,0.9250927357403756,High risk
C8444969,27,1,50.0,5537.73,25.3,M,india,0.9250927357403756,High risk
C1012019,26,2,1464.0,27472.09,19.3,F,india,0.9250920712540821,High risk
C6626026,27,1,1847.47,124363.79,,M,india,0.9250911878381427,High risk
C8236563,27,1,1759.0,145487.84,,M,india,0.9250911878381427,High risk
C5533926,26,1,37.0,96703.96,49.3,F,india,0.9250844838906828,High risk
C4932776,22,1,50.0,16436.09,27.4,M,india,0.9250844419835317,High risk
C2599251,25,1,50.0,14530.34,28.7,M,india,0.9250844419835317,High risk
C2032715,30,1,50.0,16436.09,27.4,M,india,0.9250844419835317,High risk
C8121081,25,1,50.0,2207.71,28.1,M,india,0.9250844419835317,High risk
C5587488,26,1,50.0,7099.81,28.1,M,india,0.9250844419835317,High risk
C1928849,22,1,30450.0,509224.23,39.0,M,india,0.9250802647888202,High risk
C5962159,27,1,1699.0,1415134.17,38.3,F,india,0.9250793899856725,High risk
C5414739,25,1,50.0,1646.16,25.1,F,india,0.9250788784965449,High risk
C7223620,25,1,50.0,6444.82,26.1,F,india,0.9250788784965449,High risk
C1130912,1,1,50.0,1007.11,26.0,F,india,0.9250788784965449,High risk
C1010556,30,1,50.0,4931.12,26.1,F,india,0.9250788784965449,High risk
C1020853,25,1,69.0,3838.48,33.7,M,india,0.9250774752122953,High risk
C7540818,26,1,50.0,817.46,32.8,M,india,0.9250774752122953,High risk
C1621479,26,1,70.0,2099.72,33.4,M,india,0.9250774752122953,High risk
C1939277,26,1,72.0,11017.89,33.1,M,india,0.9250774752122953,High risk
C3631991,1,1,64.0,7696.72,33.8,M,india,0.9250774752122953,High risk
C9018759,30,1,50.0,13914.76,33.2,M,india,0.9250774752122953,High risk
C7333257,22,1,2600.0,385576.42,54.1,F,india,0.9250746668594172,High risk
C7022411,1,1,2298.0,302901.96,46.3,F,india,0.9250746668594172,High risk
C9041976,1,1,2650.0,227209.32,42.6,F,india,0.9250746668594172,High risk
C1919553,26,1,2570.0,443338.21,50.8,M,india,0.9250746668594172,High risk
C8713184,1,1,2057.73,155666.27,48.4,F,india,0.9250746668594172,High risk
C8338080,26,1,2695.0,125967.57,52.4,F,india,0.9250746668594172,High risk
C2030790,26,1,2641.0,324902.92,44.6,M,india,0.9250746668594172,High risk
C1741335,1,1,3000.0,310288.19,41.1,M,india,0.9250746668594172,High risk
C1536465,1,1,1930.0,361905.35,41.2,M,india,0.9250746668594172,High risk
C7523090,1,1,2221.63,679002.43,54.0,M,india,0.9250746668594172,High risk
C3842212,30,1,2180.0,411284.94,49.1,F,india,0.9250746668594172,High risk
C8065245,25,1,2037.69,218931.66,45.5,M,india,0.9250746668594172,High risk
C2821570,30,1,2900.0,192031.6,45.8,M,india,0.9250746668594172,High risk
C4977170,1,1,2010.0,149189.99,42.1,M,india,0.9250746668594172,High risk
C7310567,30,1,2375.0,116188.74,42.8,F,india,0.9250746668594172,High risk
C5374587,26,1,2799.0,113687.84,42.0,F,india,0.9250746668594172,High risk
C5464159,26,1,2135.0,617494.91,45.9,M,india,0.9250746668594172,High risk
C1040287,30,1,1940.0,807525.04,42.0,M,india,0.9250746668594172,High risk
C1312861,25,1,2650.0,418021.33,41.7,M,india,0.9250746668594172,High risk
C4515370,1,1,2145.0,354688.7,53.1,F,india,0.9250746668594172,High risk
C3141451,30,1,2275.0,641044.5,43.0,M,india,0.9250746668594172,High risk
C5225650,25,1,2750.0,119001.15,42.5,F,india,0.9250746668594172,High risk
C6715211,27,1,1859.0,47255.92,55.7,M,india,0.9250712951129666,High risk
C2313577,29,2,5155.9,70223.47,38.3,M,india,0.9250710254744775,High risk
C1527080,27,1,900.0,225706.31,34.1,M,india,0.9250708091070954,High risk
C1233775,27,1,1000.0,208236.98,39.8,M,india,0.9250708091070954,High risk
C7357023,27,1,980.0,201688.6,35.0,M,india,0.9250708091070954,High risk
C1626282,27,1,260.0,47917.36,29.2,M,india,0.9250694402578122,High risk
C2526855,22,1,266.0,56248.61,31.0,F,india,0.9250658862081325,High risk
C6026636,26,1,306.0,59785.86,30.2,M,india,0.9250658862081325,High risk
C5416049,1,1,300.0,50379.85,32.4,M,india,0.9250658862081325,High risk
C4326979,26,1,300.0,49493.66,31.8,M,india,0.9250658862081325,High risk
C6319962,27,1,108.0,1744.14,31.2,M,india,0.9250613757318095,High risk
C4731978,26,2,11850.0,137531.22,23.7,M,india,0.9250612843130478,High risk
C5840749,30,1,3594.0,96519.45,37.8,F,india,0.9250601566854817,High risk
C4514272,25,1,226.0,53488.9,29.9,M,india,0.9250597969011923,High risk
C7724129,1,1,387.0,12295.7,19.3,M,india,0.9250557344024872,High risk
C5378178,1,1,755.0,133410.42,33.3,M,india,0.9250548521997969,High risk
C2537341,1,1,88.7,19583.87,26.6,F,india,0.9250544284199627,High risk
C3513246,27,1,699.01,153578.11,35.2,F,india,0.92505301178997,High risk
C4021677,27,1,705.0,315346.9,34.4,M,india,0.92505301178997,High risk
C1313353,27,1,1381.0,1230462.45,30.9,M,india,0.9250522429384784,High risk
C1635835,26,1,1497.21,96804.54,34.7,F,india,0.9250516095200859,High risk
C5822286,25,1,1328.0,95769.22,36.3,M,india,0.9250516095200859,High risk
C7098978,27,1,648.0,160118.5,34.5,M,india,0.9250492346147233,High risk
C4134183,27,1,650.0,477344.42,37.2,M,india,0.9250492346147233,High risk
C5938433,25,2,3331.0,67331.4,20.1,M,india,0.9250470925158158,High risk
C4877336,30,1,108.92,20683.84,29.9,M,india,0.9250425879082526,High risk
C5810647,30,2,250.0,27061.51,26.1,M,india,0.9250402260342294,High risk
C8642042,27,1,750.0,558246.52,44.5,M,india,0.9250389157315351,High risk
C2121973,27,1,503.0,86613.88,31.1,M,india,0.925037503676695,High risk
C2928817,25,1,1161.92,247088.52,19.1,M,india,0.9250368481181317,High risk
C1428876,25,1,1161.92,247088.52,19.1,M,india,0.9250368481181317,High risk
C8588764,27,1,447.0,583287.55,29.0,M,india,0.925036406970266,High risk
C8538213,25,1,70.0,314386.91,47.2,M,india,0.9250358149350447,High risk
C5719526,25,1,145.0,26391.09,23.8,M,india,0.9250357430890959,High risk
C3514192,27,1,356.47,20102.03,42.1,M,india,0.9250355719817135,High risk
C8193986,26,1,17.0,185108.17,22.9,M,india,0.9250352255978985,High risk
C8527271,30,1,2049.0,121127.59,31.8,M,india,0.9250324963754046,High risk
C6983524,30,1,2500.0,115109.41,30.4,F,india,0.9250324963754046,High risk
C3624542,26,1,3038.0,109525.97,30.0,F,india,0.9250324963754046,High risk
C7516870,25,1,2300.0,195489.42,32.3,F,india,0.9250324963754046,High risk
C6319870,25,1,2732.0,300602.9,30.9,M,india,0.9250324963754046,High risk
C4333447,26,1,2000.0,322286.93,30.8,M,india,0.9250324963754046,High risk
C8026484,30,1,2250.0,292107.56,29.8,F,india,0.9250324963754046,High risk
C7839940,30,1,2200.0,179160.39,31.1,F,india,0.9250324963754046,High risk
C6015514,25,1,3100.0,325161.9,31.4,F,india,0.9250324963754046,High risk
C6512739,30,1,2000.0,164684.29,31.6,M,india,0.9250324963754046,High risk
C4834465,25,1,1115.0,95531.37,32.1,F,india,0.9250299575441135,High risk
C8317473,30,1,9498.0,38867.16,29.2,M,india,0.9250288834234915,High risk
C6910521,30,1,5900.0,207723.59,27.1,M,india,0.925027068258884,High risk
C2051236,1,1,7500.0,244951.28,25.3,M,india,0.925027068258884,High risk
C4337346,22,1,9393.0,175256.79,28.2,M,india,0.925027068258884,High risk
C1166982,25,1,8237.0,342702.22,28.5,F,india,0.925027068258884,High risk
C2620346,26,1,6600.0,649042.32,25.7,M,india,0.925027068258884,High risk
C2919462,25,1,5700.0,497287.66,28.6,F,india,0.925027068258884,High risk
C5442759,30,1,8974.0,165614.15,28.7,M,india,0.925027068258884,High risk
C4442336,22,1,12797.0,275675.21,27.0,M,india,0.925027068258884,High risk
C1624941,25,1,6797.0,99359.0,28.7,F,india,0.925027068258884,High risk
C4854012,27,1,299.0,210240.16,25.7,M,india,0.9250249646203721,High risk
C5528844,27,1,250.0,363980.17,25.5,M,india,0.9250249646203721,High risk
C7941919,27,1,1000.0,71265.68,24.9,M,india,0.9250133789418207,High risk
C7431664,1,1,50.0,7963.1,23.1,M,india,0.9250092766610876,High risk
C1419745,30,1,50.0,2689.68,23.7,M,india,0.9250092766610876,High risk
C8829884,30,1,50.0,16554.35,22.9,M,india,0.9250092766610876,High risk
C5824825,30,1,50.0,2740.01,22.9,M,india,0.9250092766610876,High risk
C1840264,25,1,50.0,1470.16,23.0,M,india,0.9250092766610876,High risk
C2940821,22,1,49.6,6712.24,23.8,M,india,0.9250092766610876,High risk
C4617217,1,1,50.0,6820.36,22.8,M,india,0.9250092766610876,High risk
C4832218,30,1,50.0,15985.58,23.2,M,india,0.9250092766610876,High risk
C1827140,25,1,20088.0,258056.02,54.6,M,india,0.9250078237159941,High risk
C6839243,26,1,3576.1,45001.57,,M,india,0.925007480129669,High risk
C6612875,1,1,3615.16,36537.44,,F,india,0.925007480129669,High risk
C8816621,1,1,25.0,97813.2,27.4,M,india,0.9250071581135288,High risk
C1749464,27,1,1280.0,1629701.75,49.9,F,india,0.9250068024974666,High risk
C2638851,25,2,4402.0,2468930.52,55.2,M,india,0.9250047752300897,High risk
C4321063,27,1,15.0,142228.24,21.9,F,india,0.9250002168341062,High risk
C2027941,27,1,590.0,64531.54,28.4,M,india,0.9250001107974409,High risk
C4914290,26,1,200.0,23897.84,35.0,M,india,0.9249974820886676,High risk
C5117645,27,1,92.24,105768.42,37.8,M,india,0.9249949216792462,High risk
C6625648,27,2,4202.2,32166.31,42.6,M,india,0.9249941902855655,High risk
C6010034,26,1,2060.0,19486.75,41.9,M,india,0.9249906155297891,High risk
C6644555,1,1,6726.0,69252.22,29.6,M,india,0.9249894603909454,High risk
C7325351,30,1,11300.0,72118.89,29.6,M,india,0.9249894603909454,High risk
C6240050,30,1,300.0,20024.16,,M,india,0.9249881730200045,High risk
C7026789,30,1,348.0,76472.7,32.4,F,india,0.9249873057710862,High risk
C4419177,1,1,344.0,84235.3,31.9,F,india,0.9249873057710862,High risk
C1991279,27,1,1500.0,260352.67,,M,india,0.9249856169746707,High risk
C4820781,25,1,214.0,30742.49,35.9,M,india,0.924978268094196,High risk
C5335672,27,1,810.0,1146588.21,28.0,F,india,0.9249780273712885,High risk
C5021063,25,1,3022.22,57787.06,,M,india,0.9249751726968338,High risk
C2329035,26,1,1945.38,58705.01,,M,india,0.9249751726968338,High risk
C2154257,27,1,1250.0,1477827.06,36.2,M,india,0.9249738038436656,High risk
C6235457,27,1,249.0,86815.4,30.1,M,india,0.9249734158690922,High risk
C2619744,27,1,1043.0,33324.66,,M,india,0.9249677331228205,High risk
C8935769,27,1,1473.0,1250333.53,30.4,M,india,0.9249645969153326,High risk
C3319838,22,2,2069.0,408476.71,38.5,M,india,0.9249640426854524,High risk
C7936130,27,1,500.0,79403.21,29.2,M,india,0.9249622507912848,High risk
C2025556,27,1,460.0,75165.51,47.8,M,india,0.9249586182352714,High risk
C5426836,22,1,2398.51,240572.6,36.0,M,india,0.9249540382907511,High risk
C5032140,26,1,2000.0,100071.67,35.2,M,india,0.9249540382907511,High risk
C8722263,1,1,3000.0,116362.45,37.9,M,india,0.9249540382907511,High risk
C6526942,30,1,1955.0,151455.73,36.8,F,india,0.9249540382907511,High risk
C7311650,26,1,2368.71,110459.07,40.2,M,india,0.9249540382907511,High risk
C8926141,1,1,2656.55,217186.28,38.0,F,india,0.9249540382907511,High risk
C3530837,25,1,2145.8,440197.19,39.5,M,india,0.9249540382907511,High risk
C5114513,22,1,2850.0,225132.97,34.1,M,india,0.9249540382907511,High risk
C1641415,1,1,2975.0,133881.73,37.1,F,india,0.9249540382907511,High risk
C5234462,25,1,3000.0,230782.73,34.9,M,india,0.9249540382907511,High risk
C3522960,26,1,3000.0,256167.34,38.3,M,india,0.9249540382907511,High risk
C9061038,1,1,2698.0,99638.73,38.8,F,india,0.9249540382907511,High risk
C2015647,30,1,2427.8,441190.44,39.6,M,india,0.9249540382907511,High risk
C4919413,26,1,2650.0,210237.18,37.5,M,india,0.9249540382907511,High risk
C2216116,22,1,2109.0,273395.44,38.3,M,india,0.9249540382907511,High risk
C1316437,25,1,2700.0,145814.06,40.0,F,india,0.9249540382907511,High risk
C3718841,22,1,391.0,103614.18,23.2,M,india,0.9249521350678255,High risk
C4535160,30,1,391.0,125312.24,22.9,F,india,0.9249521350678255,High risk
C2631451,1,1,50.0,52176.26,29.8,F,india,0.9249512230644257,High risk
C3330517,27,1,172.0,68565.94,34.6,M,india,0.924946515813794,High risk
C4522356,1,1,30.0,17138.78,24.1,F,india,0.9249427768618337,High risk
C3539728,25,1,78.0,5772.62,35.8,M,india,0.9249399146018803,High risk
C8119668,27,1,5018.15,504491.53,40.9,M,india,0.9249393048986095,High risk
C5322249,1,1,945.0,281540.44,33.8,F,india,0.924936904782402,High risk
C2228378,30,1,972.05,213848.68,33.2,F,india,0.924936904782402,High risk
C5475375,22,1,1265.0,1389849.59,27.6,M,india,0.9249323494428047,High risk
C4620376,1,1,1227.0,1447995.01,27.9,F,india,0.9249323494428047,High risk
C3318541,27,1,100.0,9252.2,33.3,M,india,0.9249313735120225,High risk
C5363915,30,1,100.0,19053.6,30.3,M,india,0.9249269915070207,High risk
C8215491,27,1,100.0,26537.96,18.7,M,india,0.9249243589845195,High risk
C2015437,27,1,100.0,26537.96,18.7,M,india,0.9249243589845195,High risk
C8639322,27,1,1000.0,114376.43,53.3,M,india,0.9249209452691741,High risk
C8339754,27,1,800.0,352341.04,34.1,M,india,0.9249182342757692,High risk
C7941390,27,1,790.0,144551.52,36.5,M,india,0.9249182342757692,High risk
C8115252,1,1,366.0,72430.22,69.7,M,india,0.9249178149566953,High risk
C1331231,26,1,610.0,194055.17,33.2,M,india,0.9249152948641215,High risk
C2989267,27,1,392.0,19647.86,36.7,F,india,0.9249148855797236,High risk
C3742259,27,1,2596.0,147389.81,32.7,M,india,0.9249122926848808,High risk
C8324774,27,1,467.0,72358.33,22.0,F,india,0.924904843958072,High risk
C4936821,27,1,25.0,101318.76,27.0,M,india,0.9249043073110683,High risk
C7727857,27,1,23.0,96843.26,25.0,M,india,0.9249043073110683,High risk
C7541831,25,1,3205.0,125865.93,33.6,F,india,0.9249033505287069,High risk
C4616728,27,2,1268.44,1614.62,32.8,F,india,0.9248971469937917,High risk
C8434632,27,1,5155.0,258746.52,29.9,M,india,0.9248970644135985,High risk
C2829730,27,1,5400.0,131029.87,30.0,M,india,0.9248970644135985,High risk
C1765163,27,1,5040.0,276012.08,32.0,F,india,0.9248970644135985,High risk
C7020216,27,1,905.84,552100.0,24.4,M,india,0.9248951467042267,High risk
C1565423,27,1,1512.75,21306.7,61.9,M,india,0.9248939088101741,High risk
C2768431,25,1,9814.0,705360.23,24.0,F,india,0.9248929548733319,High risk
C7088037,1,1,8980.0,136023.16,23.8,F,india,0.9248919109404677,High risk
C5532573,29,1,6251.0,113263.87,23.6,F,india,0.9248919109404677,High risk
C8773158,27,1,500.0,149836.34,25.5,M,india,0.9248881508737574,High risk
C8698623,26,1,10074.0,112535.15,29.6,M,india,0.9248874609662744,High risk
C7519347,26,1,6326.0,148855.13,29.5,M,india,0.9248874609662744,High risk
C3141352,30,1,17729.52,275227.9,29.3,F,india,0.9248874609662744,High risk
C3211544,27,1,412.0,176860.25,24.7,F,india,0.9248809872883498,High risk
C6921772,25,1,1183.0,820866.27,29.0,M,india,0.924880650174445,High risk
C7016021,27,1,500.0,33344.7,26.5,M,india,0.92487952876224,High risk
C6525770,27,1,510.72,39861.65,27.1,M,india,0.92487952876224,High risk
C3720685,27,1,478.0,34013.49,25.8,M,india,0.92487952876224,High risk
C8583782,27,1,94.0,3029.41,21.3,M,india,0.9248780621808896,High risk
C7860538,27,1,585.0,102636.44,32.7,F,india,0.9248737529717043,High risk
C8113116,1,1,222.0,180324.9,26.6,M,india,0.9248735582106895,High risk
C5333831,1,1,225.0,475011.1,26.5,M,india,0.9248735582106895,High risk
C6418078,1,1,50.0,331956.14,24.0,F,india,0.9248707895125572,High risk
C1759516,22,1,1550.0,272911.97,22.7,F,india,0.9248676816681447,High risk
C4378132,25,1,132.98,17205.36,31.5,F,india,0.924866762216993,High risk
C5018161,27,1,1195.0,106201.58,28.9,M,india,0.9248625780944147,High risk
C7513539,25,1,300.0,334906.67,23.2,M,india,0.9248619459760606,High risk
C1713572,26,1,300.0,334906.67,23.2,M,india,0.9248619459760606,High risk
C8232691,25,1,1512.75,100820.42,22.1,M,india,0.9248603847617437,High risk
C7021055,25,1,1714.62,142228.24,21.9,F,india,0.9248603847617437,High risk
C6724677,27,2,5057.0,36376.0,30.1,F,india,0.9248450530231155,High risk
C2510339,25,2,409.0,2717.67,28.7,M,india,0.9248434964378908,High risk
C5718119,25,1,55.0,14892.01,30.8,M,india,0.9248397791999166,High risk
C3032783,26,1,60.0,1060.88,30.6,M,india,0.9248397791999166,High risk
C1117560,30,1,67.0,16206.47,30.5,M,india,0.9248397791999166,High risk
C4311256,25,1,50.0,13430.05,32.4,M,india,0.9248397791999166,High risk
C8654722,26,1,50.0,7243.4,30.1,M,india,0.9248397791999166,High risk
C2040815,26,1,50.0,10785.15,30.8,M,india,0.9248397791999166,High risk
C3075912,25,1,50.0,4417.01,32.1,M,india,0.9248397791999166,High risk
C6138812,30,1,50.0,7313.92,30.1,M,india,0.9248397791999166,High risk
C6639118,26,1,50.0,3994.89,32.2,M,india,0.9248397791999166,High risk
C7710535,25,1,50.0,11359.95,31.2,M,india,0.9248397791999166,High risk
C1022714,1,1,68.0,3119.63,32.5,M,india,0.9248397791999166,High risk
C2486155,26,1,50.0,15693.28,30.0,M,india,0.9248397791999166,High risk
C5323031,22,1,49.0,10944.94,32.2,M,india,0.9248397791999166,High risk
C3712662,30,1,50.0,4789.81,32.2,M,india,0.9248397791999166,High risk
C9036079,26,1,73.0,1613.14,29.8,M,india,0.9248397791999166,High risk
C2378083,1,1,50.0,965.09,30.8,M,india,0.9248397791999166,High risk
C5316588,1,1,340.0,263311.25,28.9,M,india,0.9248362510129337,High risk
C8919218,27,1,3823.0,936724.14,35.7,F,india,0.9248278297521337,High risk
C2040836,26,1,450.0,69365.0,,M,india,0.9248265688350014,High risk
C7020382,27,1,1356.0,1447995.01,27.9,F,india,0.9248232337402656,High risk
C8032774,27,1,50.0,46895.96,31.5,M,india,0.92482227807723,High risk
C9032219,26,1,800.0,132152.26,29.9,M,india,0.9248170902477323,High risk
C2515755,30,1,883.0,198799.39,30.0,F,india,0.9248170902477323,High risk
C3140936,30,1,853.0,102048.41,30.8,F,india,0.9248170902477323,High risk
C3537961,30,1,826.25,153455.63,30.1,M,india,0.9248170902477323,High risk
C8913880,27,1,100.0,1395.95,30.2,M,india,0.9248160090018753,High risk
C4027668,27,1,100.0,3471.29,32.1,M,india,0.9248160090018753,High risk
C2612542,1,1,50.0,75587.62,30.8,M,india,0.9248157970994507,High risk
C4116158,1,1,2571.0,71631.94,51.7,M,india,0.9248097313147647,High risk
C6623773,25,1,2000.0,70270.31,43.2,F,india,0.9248097313147647,High risk
C7423939,1,1,500.0,1937026.56,,M,india,0.9248062978772759,High risk
C6539781,25,2,164.0,2555.41,33.9,M,india,0.9248048293987735,High risk
C1032469,25,1,3500.0,60476.28,,M,india,0.9248043858035451,High risk
C4920518,27,1,26750.0,696213.72,35.8,M,india,0.9248009783248861,High risk
C5534916,1,1,50.0,96970.6,30.2,M,india,0.9248007838450023,High risk
C2924271,1,1,73.0,121060.05,30.8,M,india,0.9248007838450023,High risk
C3610489,27,1,988.0,297609.12,34.3,M,india,0.9248000893298062,High risk
C1184730,30,1,200.0,1397391.06,,M,india,0.9247969533842073,High risk
C6031430,25,1,60.0,3648.86,21.6,M,india,0.9247966538668224,High risk
C3014556,27,1,300.0,4623.51,19.8,M,india,0.9247965981806135,High risk
C1614522,27,1,300.0,4623.51,19.8,M,india,0.9247965981806135,High risk
C7614839,27,1,353.0,201998.4,29.3,M,india,0.9247909270836226,High risk
C5415637,27,1,367.0,212520.34,29.6,M,india,0.9247909270836226,High risk
C5917244,27,1,336.0,141715.4,23.9,F,india,0.9247907196467486,High risk
C8286328,26,1,13.0,518.55,28.3,M,india,0.9247877693038942,High risk
C2127955,30,1,17.0,472.18,25.7,M,india,0.9247877693038942,High risk
C7929436,27,1,4740.25,1600662.75,45.4,M,india,0.9247793006484887,High risk
C5662779,27,1,3898.0,1410427.99,48.4,F,india,0.9247793006484887,High risk
C8071330,27,1,385.0,3261.69,19.7,F,india,0.9247756541121639,High risk
C2595962,1,1,50.0,111223.99,24.0,M,india,0.9247728620312455,High risk
C4895912,1,1,17.0,111223.99,24.0,M,india,0.9247728620312455,High risk
C3730385,26,1,50.0,116710.28,24.8,M,india,0.9247728620312455,High risk
C1214282,27,1,510.0,68632.26,24.8,M,india,0.9247686085163479,High risk
C2018026,25,1,2198.0,1270985.2,24.0,F,india,0.9247664111478598,High risk
C2323077,30,1,650.0,235.56,48.5,M,india,0.9247643525156075,High risk
C2714049,27,1,296.0,31241.23,27.5,M,india,0.9247642522462669,High risk
C1553241,30,1,740.0,97469.65,42.0,M,india,0.9247638034480059,High risk
C6411415,1,1,720.09,98906.55,44.1,M,india,0.9247638034480059,High risk
C4827588,26,1,800.0,97234.1,46.2,M,india,0.9247638034480059,High risk
C3779127,26,1,323.0,25044.44,,M,india,0.9247604949461812,High risk
C4850256,27,1,690.0,233815.97,27.3,M,india,0.924760134188762,High risk
C8832115,27,1,115.0,122.82,27.5,M,india,0.9247585158741817,High risk
C7085912,1,1,219.0,122580.12,26.8,M,india,0.9247550781119511,High risk
C5427261,30,1,1798.0,41795.07,19.0,F,india,0.9247547202773724,High risk
C4328077,26,2,590.0,67767.15,37.5,M,india,0.9247466201661407,High risk
C3535417,25,1,300.0,70314.1,,M,india,0.9247362411222596,High risk
C1841975,26,3,1140.0,11632.65,28.0,M,india,0.9247345259437222,High risk
C4533768,30,1,200.0,26364.61,45.5,M,india,0.9247340029364904,High risk
C6333770,25,1,3581.0,131409.25,33.5,M,india,0.9247324134431885,High risk
C4927215,27,1,500.0,73147.26,48.7,M,india,0.92473136016542,High risk
C4339621,30,2,110.0,1647.97,22.5,M,india,0.9247308478875547,High risk
C6034923,27,1,600.0,26707.61,31.3,M,india,0.9247287488657553,High risk
